name,score,label
abc_00000020_ad34a3f60c4a4caa99646600_trimesh_000.obj,0.005111657936746876,0
abc_00000027_ad34a3f60c4a4caa99646600_trimesh_007.obj,0.13806795825560889,0
abc_00000032_ad34a3f60c4a4caa99646600_trimesh_012.obj,0.009519377102454504,0
abc_00000061_767e4372b5f94a88a7a17d90_trimesh_002.obj,7.145008945978286e-06,0
abc_00000063_767e4372b5f94a88a7a17d90_trimesh_004.obj,2.47176082363391e-05,0
abc_00000066_767e4372b5f94a88a7a17d90_trimesh_007.obj,1.5004123146885224e-06,0
abc_00000098_72cf0f9ca5324822a4d41a80_trimesh_000.obj,0.0006135491421446204,0
abc_00000129_e18c7feacfb54f3880659b43_trimesh_004.obj,0.0006034056253459615,0
abc_00000130_e18c7feacfb54f3880659b43_trimesh_005.obj,0.0013516789585992228,0
abc_00000134_1418f3c3ca954e799c8860af_trimesh_000.obj,7.798382929043631e-06,0
abc_00000140_2fc54fcd110d4f49969163c4_trimesh_003.obj,2.2162621225637245e-06,0
abc_00000154_a951550b8a1043a68423c541_trimesh_004.obj,9.846890295743076e-08,0
abc_00000161_a583c6c3cdc143bab3f6c856_trimesh_000.obj,0.0429175915196538,0
abc_00000168_bfdc19149a8b4e72b3d0f5c5_trimesh_000.obj,2.2256780738416637e-06,0
abc_00000172_b21aa794b6b64d87a57c245e_trimesh_002.obj,5.962795626146544e-07,0
abc_00000243_4829bc0645d6414d9b5cec31_trimesh_006.obj,7.555100698179255e-05,0
abc_00000259_845fb06d7f2f4802a806a600_trimesh_004.obj,0.004767668278266986,0
abc_00000267_845fb06d7f2f4802a806a600_trimesh_012.obj,5.326216665491046e-07,0
abc_00000269_845fb06d7f2f4802a806a600_trimesh_014.obj,0.9729618032773336,0
abc_00000280_5a6ef3285b89452ea6b390e7_trimesh_001.obj,5.512476046002727e-07,0
abc_00000291_58f8ff46b7564e989f9695b7_trimesh_004.obj,6.57873888864439e-05,0
abc_00000295_52a153d2417747b5926ff9df_trimesh_000.obj,5.7382829557658015e-06,0
abc_00000296_52a153d2417747b5926ff9df_trimesh_001.obj,5.536653134186054e-06,0
abc_00000318_3062bccff48e47a2b9de05e3_trimesh_013.obj,0.00015110285797466835,0
abc_00000329_12a935cd9b684f879c0505fe_trimesh_000.obj,0.00021819764515385032,0
abc_00000336_1a821c3883f7459a9615fca4_trimesh_000.obj,0.014975231684123477,0
abc_00000342_fe70be720f7e49fa90ded969_trimesh_001.obj,7.888755648721713e-09,0
abc_00000352_4185972a944744d8a7a0f2b4_trimesh_008.obj,0.7645348707834879,0
