name,score,label
abc_00000020_ad34a3f60c4a4caa99646600_trimesh_000.obj,0.029726137069802427,0
abc_00000027_ad34a3f60c4a4caa99646600_trimesh_007.obj,0.953733577696796,0
abc_00000032_ad34a3f60c4a4caa99646600_trimesh_012.obj,0.8395829797165683,0
abc_00000061_767e4372b5f94a88a7a17d90_trimesh_002.obj,0.23637213991356676,0
abc_00000063_767e4372b5f94a88a7a17d90_trimesh_004.obj,0.5994369052073009,0
abc_00000066_767e4372b5f94a88a7a17d90_trimesh_007.obj,0.7102588866674571,0
abc_00000098_72cf0f9ca5324822a4d41a80_trimesh_000.obj,0.1262650651526489,0
abc_00000129_e18c7feacfb54f3880659b43_trimesh_004.obj,0.4563929419186038,0
abc_00000130_e18c7feacfb54f3880659b43_trimesh_005.obj,0.8099534997411107,0
abc_00000134_1418f3c3ca954e799c8860af_trimesh_000.obj,0.834589475579395,0
abc_00000140_2fc54fcd110d4f49969163c4_trimesh_003.obj,0.6666270980514831,0
abc_00000154_a951550b8a1043a68423c541_trimesh_004.obj,0.8816849366185597,0
abc_00000161_a583c6c3cdc143bab3f6c856_trimesh_000.obj,0.05871302516217636,0
abc_00000168_bfdc19149a8b4e72b3d0f5c5_trimesh_000.obj,0.7806855282984823,0
abc_00000172_b21aa794b6b64d87a57c245e_trimesh_002.obj,0.46609500559859207,0
abc_00000243_4829bc0645d6414d9b5cec31_trimesh_006.obj,0.7397954121880997,0
abc_00000259_845fb06d7f2f4802a806a600_trimesh_004.obj,0.127509029697898,0
abc_00000267_845fb06d7f2f4802a806a600_trimesh_012.obj,0.11882849765145509,0
abc_00000269_845fb06d7f2f4802a806a600_trimesh_014.obj,0.884371465632574,0
abc_00000280_5a6ef3285b89452ea6b390e7_trimesh_001.obj,0.10203542917407549,0
abc_00000291_58f8ff46b7564e989f9695b7_trimesh_004.obj,0.5314712821058762,0
abc_00000295_52a153d2417747b5926ff9df_trimesh_000.obj,0.7831008684021861,0
abc_00000296_52a153d2417747b5926ff9df_trimesh_001.obj,0.8426871822647943,0
abc_00000318_3062bccff48e47a2b9de05e3_trimesh_013.obj,0.37449153263096524,0
